ra,dec,parallax,parallax_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,pmra,pmdec
56.30802758597765,24.826420522453223,1.8154231098664337,47.321377,14.632629,15.173474,13.940461,-2.7625237009046635,-2.9445348014321864
56.464192941972996,24.887294683336137,2.5168773877792603,11.021619,18.353167,19.605686,17.156435,15.425743776076656,-13.977837739093356
56.51703538068486,24.936739862221387,0.7792909419711963,10.345048,16.348083,16.804974,15.719406,5.406369273332588,2.613481562827214
56.245628214403965,24.929567387689392,1.3623502404968508,30.457945,14.378638,14.862992,13.746724,14.511793823606533,-13.065691090337952
56.333645151021834,24.871895920163357,1.1602019198845899,44.92641,13.529791,13.893327,12.997124,0.48491387656832563,-7.479436165386787
56.53856552436038,24.931559031514634,1.031622854969381,34.054806,13.094412,13.502149,12.517769,-1.7376058848796228,-4.534082208232979
56.59773739569284,24.95254624544028,1.9168393952708318,68.63872,13.57098,13.975703,12.985858,-5.216229159159466,9.873101664693984
56.45786654716142,24.85171004465711,0.6428492015708266,12.585041,15.424404,15.816052,14.84687,6.173190561674508,-3.7208904825978752
56.46484207246653,24.848241485322617,0.8126632639863981,11.139361,16.323421,16.821627,15.658454,14.70419125425093,-19.818697281429266
56.483583389352226,24.909746870667583,1.2591734942718014,19.892876,15.983762,16.564663,15.265078,7.477368949732044,-16.228589376993156
56.49634173615493,24.85525200158039,0.692723506462629,21.30384,13.910304,14.501109,13.188568,-1.3236779432950518,-7.526810020514448
56.53239133969881,24.893379595033995,1.056099921524465,18.34461,15.779915,16.31688,15.086301,-3.20219170954352,-3.821064089230396
56.48544110204037,24.906490658810974,2.2377641526977605,47.217785,15.261228,15.903948,14.486707,91.58576226926009,-78.23155573350265
56.538582626065086,24.917992365154596,1.7915635090214823,60.373737,13.241455,13.650474,12.659247,11.169184513219486,-11.55987321650263
56.57196105519201,24.982806964159106,1.718485358704069,10.909529,17.891768,18.938324,16.8446,8.958188464133592,-4.524799306706185
56.514011975262754,24.927902101755933,8.65996783866331,12.39027,18.278957,18.812098,17.217806,4.182917310037541,-1.098582357207358
56.519503017638066,24.92378799844403,1.5297318521265242,12.946233,16.929548,17.837559,15.969352,8.04994170220003,-2.788836100361678
56.32224482296552,24.87608214504093,0.8195471842046297,15.194287,15.804925,16.285685,15.156143,9.434659211083218,-5.845513428699168
56.24863080789204,24.64258410830894,0.8484508062415559,10.628467,16.319607,16.89724,15.5809145,2.4039407977493754,-13.365914594906435
56.21224503845057,24.66677705657231,0.8724333346588755,23.255123,14.731071,15.18986,14.102656,-2.1848844437909873,-7.09504870825966
56.241042929435785,24.664036445851373,0.9839483448373155,14.00843,16.201418,16.744589,15.444397,7.552086787857732,-1.3842657149180975
56.243964995744186,24.665881371592434,2.798620559861841,35.59036,16.28718,17.378925,15.225283,30.395411328418668,-21.339901763714547
56.16986635410307,24.73126367291284,2.1441737566695935,35.229843,15.750069,16.590158,14.839741,3.2622445348101072,-10.339292607131425
56.2281001441552,24.683007602210683,1.4690955270795074,42.088867,14.5095005,15.011763,13.844157,1.1708996766027018,-0.45876646923836484
56.10348263799233,24.768219186268695,7.470613704718746,140.7828,14.470423,15.623802,13.398101,20.339070278394225,-45.896369915853754
56.13503350073542,24.736075540856877,2.0907891966348617,10.515291,17.488157,18.864973,16.275232,33.30461334649058,-23.24833144892608
56.27740405421808,24.678415237568007,7.554070400251451,44.72597,17.659185,19.383036,16.27317,19.990376233116173,-45.1949391184505
56.06547723777037,24.832214750991444,1.7932536604785214,37.52372,15.10969,15.696008,14.374663,-0.18107119496404134,-9.546193743634486
56.28682600823468,24.675129084648784,1.6951814723265226,53.2736,13.180973,13.7376175,12.472874,38.301856698174525,-31.36406880805977
56.192391036049024,24.730178020777505,1.2516631496519732,27.176558,11.874818,12.525086,11.113448,-11.16555414583592,-16.182662044750273
56.18867825147758,24.744866602856618,1.821248200521379,33.299503,15.26757,15.891995,14.506832,15.555932471093994,-5.530843404549759
56.1913691321808,24.74389818340044,1.7613831030205371,48.70984,14.497547,14.996537,13.8406515,17.274724542230594,-5.423699694721009
56.28170010569997,24.683853287905656,1.2995650262034402,11.493529,17.150578,17.940239,16.22695,7.205099342706285,-13.008142789500518
56.09054277998134,24.828689057888415,1.0811820631462528,25.192366,14.834351,15.345832,14.167981,-1.841528610225056,-4.365660112177568
56.030268172553846,24.8556550862899,2.358730018568454,23.344393,16.832724,18.040632,15.71626,25.47415815734193,-6.450338803117304
55.980473455286045,24.8974521987906,0.8238310747661839,17.943226,14.867196,15.333247,14.226124,1.6456299682545947,-1.237352349592105
56.19354138369704,24.749445215702412,1.4664377371935868,10.381657,17.509972,18.360672,16.546558,-8.74185890514939,-2.4261473056639544
56.15597847233593,24.751227246662072,1.21065913995972,10.412486,16.83372,17.623505,15.952797,4.464404298130742,-12.21409433212109
56.22817647463788,24.73082470037681,1.2369705054599671,30.270887,12.826597,13.413458,12.111295,5.128312044036653,-5.692411482375388
56.08380189550965,24.795967541491937,7.424900457522266,144.83058,10.467337,10.8378315,9.959982,19.805332136928502,-46.52674758697796
56.2611758776834,24.718484794730518,0.6723650616011202,16.27659,14.72772,15.213328,14.084742,1.1654317199514945,-6.52138932709178
56.16667113028441,24.765498002913144,3.1564638067387265,71.03415,14.64171,15.367556,13.813762,52.47370649756891,-12.858873644824797
56.1433577621899,24.8140370726803,0.8377285530328745,10.168736,16.474148,17.012598,15.757252,9.361066655261663,-4.716851740819246
56.32343743186463,24.724557537501575,2.151805270124747,11.854993,11.39592,11.829576,10.812895,9.086264450836612,-7.16024832972507
56.28658248993226,24.84195494856626,7.195321794208931,71.79329,15.993503,17.071213,14.74824,20.500661170335462,-45.40937979699698
55.947984973583004,24.95817081410205,1.0435688646681043,21.129835,12.879141,13.180472,12.414445,0.27083636876916484,-2.6569811802630836
56.29246436861226,24.75453559435847,0.5716765247375601,13.507633,15.243127,15.629104,14.673557,2.549318646462884,-0.960271182351842
56.18404637609667,24.805464425604733,0.7345604646065135,12.979244,15.61871,16.080296,14.973541,-0.12132530041960898,-4.756365758938816
56.35401412497469,24.72711868611119,1.3370670371460758,43.405014,13.727094,14.187586,13.105263,-0.7707888709291989,-4.838337685757552
56.131757801955644,24.87207173264413,0.6765633446690912,10.186533,15.99293,16.51913,15.29482,4.034453784132683,-6.862544577906344
55.98412702539926,24.954718728022506,1.49067147087709,10.489202,17.310287,18.187923,16.340103,6.910151464144682,4.479488724850675
56.169919301964136,24.818340237379328,7.4086442029333766,133.5788,9.712552,10.004615,9.290267,20.08905091814514,-45.5411756767418
56.2356098453427,24.787723429172942,1.2569132423863865,30.688583,11.372999,12.144506,10.550232,-3.7527886619017963,-12.469807160120794
56.23463094944867,24.805225932287083,0.45127424300801083,12.566068,13.812033,14.474778,13.025324,2.0236674618789436,-0.12125765308373686
56.04707805099306,24.876059029237055,7.542372474738592,43.924267,17.574656,19.286053,16.247679,21.541214231117856,-44.562030589512744
56.11385207609108,24.84376374321564,7.584187079369021,150.87233,13.302774,14.324885,12.303231,21.012895489282702,-49.208305887690706
56.113344079335704,24.844961144700033,7.385471109344804,30.714235,18.277685,19.825518,16.770645,20.390536286753843,-48.03012763842423
56.03629723146629,24.889742494107473,1.0606513224007135,18.754677,15.541885,16.101435,14.824872,-3.1957758630557187,-0.5566326406504021
56.011200901621,24.899159697456227,1.474087780387675,15.485312,16.663355,17.481634,15.758808,14.172584560821935,12.37564164738589
56.524055324714105,24.992903725428402,6.5034019730807,140.46242,9.956973,10.255042,9.523279,2.9222683603728408,-12.223492140653368
56.13925664151026,24.93248107295605,1.1111409428815031,16.876291,15.980295,16.676092,15.167748,5.224311659920164,-3.814061827064486
55.860996291134555,24.99413885271326,7.7029887282952965,78.99039,12.223905,12.818164,11.446963,19.16865584264531,-44.6964330240853
56.32208842185671,24.7120801374446,1.098312185424899,13.782804,16.466839,17.145647,15.6566305,6.71565117968011,7.509275356698607
56.364915468324256,24.765833331001687,0.4152781733241947,11.209453,14.512281,15.003314,13.854737,-2.031050938959354,-0.8076774846591308
56.158653435809164,24.91402506357814,0.6840251679249697,16.75473,14.723614,15.191685,14.091898,5.555156048818992,1.812490636562337
56.09655823092676,24.94883459136146,2.6300770185286386,27.465576,16.644224,17.85227,15.54166,10.450136580855538,-0.19495261316614115
56.39162017987789,24.930708698433964,1.0458141976589375,10.105348,17.174171,18.061926,16.224491,0.8975866126406105,-4.079649677755192
56.1978030314662,24.682753687870687,6.81819797401936,26.83489,18.408293,19.888155,17.079954,32.62094947965146,51.32787078207719
56.017790698518866,24.9896235104989,7.675576054490252,116.283295,10.568231,10.9333515,10.061542,20.43877052564484,-49.70440295277638
55.978872418371814,24.97108562093059,2.563927931863846,10.822964,16.04899,17.22255,14.9569845,-3.1203748874733783,-7.33390970378914
56.2523152685416,24.859757971712106,1.469095019912583,19.23612,16.380054,17.139343,15.511129,-6.856374758641547,-0.5654745879242646
56.29067985628384,24.839063380926994,7.34047390507555,59.358093,5.6231275,5.6098404,5.702934,20.744403816335925,-46.53761367053355
56.22451408091532,24.943418283279463,1.7269320709287344,17.857883,14.873402,,,3.9907192779734686,-9.764880432001373
56.04097943913315,24.94269697486081,3.7285357508305426,42.215546,16.295483,17.50188,15.20098,-13.82415824389544,-29.14474849118251
56.155365144712945,24.962548629866173,1.1120070613102804,33.684998,13.673808,14.090207,13.096696,8.120474666141662,-16.007528497590485
56.136595358805764,24.980576410133445,5.2832224346807575,44.236008,17.033266,18.523375,15.823779,1.1143928121412192,3.970149684470706
56.20917049772812,24.91091690461163,7.445933005755682,175.90575,12.989554,13.732704,12.167899,20.313904053377268,-48.02843790673645
56.34797934059688,24.850610549125534,7.208744315701594,88.51938,14.476115,15.632031,13.401602,21.452254099148867,-44.8662363709968
56.21112770765893,24.888995699296352,3.110367335367826,73.63038,13.206208,13.648006,12.538475,3.0492818533364563,-3.8803649151405817
56.314185344184935,24.933845690781656,2.484012269713653,49.342907,12.317967,12.760872,11.717521,7.9759123214442464,-8.94606279509929
56.054079101112826,24.993681105073755,0.6350435527249799,10.4176855,15.649914,16.108644,15.011044,6.3959016961493145,-1.5570150095559239
56.35062643985072,24.885785528205194,7.280298495834878,178.70396,9.562554,9.845963,9.154715,20.481876694929692,-45.51997762406358
56.38879053323399,24.858782280858307,1.0378267459101276,31.7218,14.594815,15.04669,13.981903,4.908469805359051,2.0422871342947455
56.336149263716926,24.885625054180657,1.2372561762676648,23.417994,15.553711,16.061464,14.875483,-0.0629757506382207,-3.090029477147295
56.37706867637782,24.87348490839438,1.6159098774182987,19.879744,16.792297,17.637144,15.87435,19.048206290124465,-9.88264886729329
56.34766401477655,24.87017300379479,2.199873903452499,31.804916,16.322973,17.304266,15.324718,32.37168303921856,-21.18619981679586
56.20230319659627,24.807576882763442,0.8326538856157368,11.611522,16.3251,16.834347,15.640693,9.922551223590714,-10.267838318948165
55.94644565568524,24.96806652131802,1.413216973941835,28.33719,10.669638,11.424907,9.850057,6.548773817278342,-7.3187243230486825
56.1564088060938,24.957943951540404,1.0388078067421171,20.72904,15.252359,15.759022,14.584862,8.096925182315385,-16.02957348756989
56.40306101862735,24.9019256310747,1.0754537746317077,26.455431,9.948633,10.713265,9.126073,18.3627317194229,-5.047951059068339
56.35503933540069,24.911398902169736,6.283102628852603,86.25071,15.815166,17.152351,14.656974,-10.406779046164806,-42.02933133191305
56.337016707833314,24.92188054150604,7.159600193603756,119.1039,8.893207,9.148557,8.519876,20.328431892696084,-44.27771524633406
56.30745066660554,24.9411461279539,1.367895780814314,36.29701,14.853457,15.344492,14.205337,10.904733921264961,-6.575249272672007
56.24731407173988,24.947875259519503,1.4687444289405862,32.986305,15.120364,15.6349325,14.447726,6.612447644695141,-12.419869466494452
56.22038708040046,24.782438615265242,0.804283918413031,11.110118,16.478659,17.129093,15.676644,-1.2419089326826382,-6.032117679485138
56.39646763696663,24.86470494815315,1.9168983536217086,29.172762,16.083282,16.847357,15.216827,39.34883694685921,-13.416845541765575
56.08424354560408,24.874915195550464,1.31985310869861,21.475266,8.103,9.115335,7.140083,-1.3033913928246224,-3.888112628659258
56.4403138801968,24.884102453106497,0.9636711796867609,18.110197,15.655292,16.03757,15.07895,46.87334094813839,-47.17872493695664
56.45142496130252,24.878442642081346,2.3764265704751244,54.43523,12.712746,13.15239,12.1162615,-22.491988935625308,-8.399700749262124
56.27801677729991,24.986754910218593,1.097074648768816,26.9642,13.714553,14.234613,13.040961,3.5863592594449583,-12.814836304407098
56.42486401321537,24.919174871425817,1.0185792625366776,42.413654,13.521328,13.945395,12.932823,5.484864947870689,-9.54434696577655
56.37382752847853,24.95446486326745,0.6108429610925928,14.78278,15.247307,15.692507,14.636086,1.883483476052536,-2.062184253725492
56.26126264536598,24.73688135806049,0.593011655066145,12.021246,15.493504,15.90855,14.895921,-1.6723221457072173,0.2513273121450126
56.377884975617306,24.95424419657043,0.9261441799301633,17.91957,15.890035,16.392931,15.233275,-5.314650417682553,-4.641254772969669
56.44572213322199,24.912241223252497,0.9157642296360315,10.706791,16.747433,17.347956,16.002077,3.6861360681288424,-6.815261145093692
56.33700035092752,24.966641863248082,0.6983815991844363,13.150039,15.812961,16.289953,15.162251,1.2279783397587982,-7.247112790418246
56.2007718826788,24.919237073174013,0.9675663585154055,22.811602,14.806583,15.247222,14.190053,1.4146705687901773,-0.33018100938955125
56.322403692288134,24.88848389675343,1.971715368953185,50.84581,11.840519,12.263019,11.25846,-0.7389178979178421,-15.002762694949919
56.28890539937042,24.980486887045053,1.1528220785808787,16.93583,16.330412,16.990952,15.548071,-0.034206906292235106,-3.6009096568741246
56.40501424472142,24.96701542841477,1.119021467003855,37.707207,14.355674,14.766744,13.782871,-0.5472223860254491,-5.880472631943048
56.29548989378292,24.88501175361326,1.7565701788558323,13.168803,17.47668,18.240183,16.522335,24.289289998514022,-4.395638913266394
56.257822475510935,24.908607786805693,0.954708328040858,10.633678,16.812372,17.451723,16.028303,-1.0204228000034095,-4.86521543839426
56.69427643138911,22.75370931340387,1.7441752829158346,19.066547,16.704515,17.636347,15.748936,15.613369449901965,-5.6839176238397915
56.46536659299327,22.614804419523814,0.8750381695220988,15.648772,15.435506,15.892362,14.813337,2.5081468479987548,-1.9214221626483257
56.46642263874351,22.621656761744397,1.4794536504861655,20.447157,13.701633,14.127775,13.089037,3.8756750653144416,-6.587662961350038
56.383252126027095,22.970895058128267,1.7804490605713499,49.75553,14.692305,15.263575,13.973592,14.197730808119795,-33.53207346196868
56.01733794741744,23.092475589588915,1.2104466256485684,11.03743,17.059526,17.877983,16.158218,6.451424811024605,-10.845389608277609
56.13448037215765,22.84863231015186,0.4239445496178012,10.935573,14.794497,15.418315,14.038593,2.573021498783546,1.6261529831000558
56.50141665731735,22.267077908245938,3.1267962397050515,111.47374,13.428444,13.88868,12.807488,89.64497898130452,-101.0148889029542
56.02208569396895,23.09029314690719,1.6523034600815139,29.193886,15.2606735,15.958906,14.445137,-5.311428969365313,-12.070015821339455
56.036793128666034,23.07971215147843,7.248336374529244,134.6084,14.508653,15.664795,13.449899,21.681208026658958,-45.2486846880367
55.89137381161626,22.428966518400745,1.549125615978751,36.071568,15.090455,15.6470995,14.390068,9.042958268586833,-12.700286186679534
56.14976590663346,22.84511425952801,3.616354650865677,52.02423,16.05357,17.260962,14.963958,34.06064553446734,-49.47403688542926
56.47248671271336,22.28862955261855,4.115798040004532,46.522667,16.31221,17.648064,15.175254,-13.636781266036154,-1.8735176475028217
56.68772809922225,22.691308088953342,0.8582021566498872,13.806936,16.133636,16.58614,15.512327,-1.0759866085605898,0.14499705239965566
55.496886889282486,22.665328921450392,3.1366175555946323,17.763607,17.969765,19.298216,16.805922,-3.643524096425819,-14.10837586914877
56.53639967606893,22.949030748631447,3.3383540930934554,69.62554,15.002811,15.845948,14.106211,7.855189714210113,-16.31684246145696
56.25517425722898,22.437081480710766,3.55586765514157,25.91234,17.382385,18.821606,16.152966,-17.498256559931384,-36.936089008155676
56.38980709242677,22.331465899400932,2.569084016932563,50.04067,12.785697,13.20512,12.209132,24.764677176139074,-13.522881809430393
56.61973654738173,22.69055388773093,1.4194514102303795,11.502525,17.219511,18.162502,16.281647,-3.720648463694814,-4.388844835092257
55.92295962126677,22.407283590497855,0.9808139591994192,15.257662,16.145544,16.700558,15.440801,-7.606749325180555,-6.499183631238781
56.41074965889962,22.942245433124583,3.3473937349606175,67.64861,10.151278,10.480106,9.69198,18.69682398787323,-10.389021247313952
56.44745233650344,22.309810789653,2.4008671595330635,90.54797,13.417639,14.01083,12.687895,-11.351079722713127,-16.515828925905026
55.95652639279571,22.43695039096948,2.1429460577433965,33.38837,15.76941,16.631271,14.851434,10.164471743343597,-1.9578025260778895
56.30119112527771,22.97540365954022,2.0230799936994055,38.883156,15.620486,16.349522,14.7918625,23.25300759546787,-39.71426486482171
56.338597538537925,22.939907250088858,1.4700803436815657,12.998584,17.364042,18.411407,16.348696,2.971887432654605,-14.447599965422222
56.44756575249561,22.30652659711186,2.452932206983993,68.77669,14.545743,15.171033,13.798619,-11.335679296583118,-18.08734266837424
56.25101720263102,22.538730762533355,1.1764549353622773,11.490607,17.103312,17.909191,16.206293,13.163359599642636,-6.937796448559826
56.252661905882405,22.439867348515687,0.8452322503708044,14.109885,15.808039,16.302105,15.145457,-2.828168422246671,1.7571688314686706
56.08219582964869,23.07356433705455,0.7382750571492513,13.039943,15.749617,16.23287,15.098639,-0.9532603714308208,-3.1887709971995717
56.35689104101248,22.95912790234317,0.8603514831255572,26.23335,14.429115,14.966869,13.739458,6.205673268157721,-1.3712829849284391
56.44245815060015,22.31042102899097,1.7616409315284076,13.823208,17.468191,18.282196,16.573175,5.043350760030049,-1.2133368111238103
56.62154465019387,22.567140370445752,1.8695676815493139,14.358494,17.520498,18.719711,16.42945,1.8204012961351093,-11.999631207703086
56.023512765189,23.061643965363775,2.6416551691478287,23.208708,16.924017,18.113409,15.835219,18.977237186305807,-43.84218165191643
56.64117417770206,22.698269503264708,1.0502476479623941,14.089945,16.251995,16.802473,15.563495,0.9001506516410811,0.27366149866958106
56.23666570223647,22.432433642650906,1.0961069372456969,32.58692,13.463706,13.8583145,12.902404,-5.77599442058043,-10.046942208428622
56.31838971845052,22.9625639369704,0.8882433109350023,23.335651,12.535709,12.865343,12.051608,-3.808367266309153,-8.170876122015422
56.51505861315874,22.747254912239004,0.9461274603205689,15.549899,15.73273,16.2434,15.076038,0.5219265935555679,-5.490816033196975
56.239372426547845,22.550649268589808,2.228717626755878,34.182434,15.8474045,16.885624,14.830947,34.60644017313466,-10.099563225801322
56.29065872865525,22.908920651529144,0.5363786427192512,10.848878,15.7218685,16.26657,15.019444,2.4639731925523867,-0.2762414673599553
56.457741570669185,22.354385107752236,0.888394510605747,10.782893,16.690908,17.335054,15.934701,4.058214810884067,-7.5284558201357346
56.25749323771015,22.891380526844557,0.5823985406075423,15.353374,14.92158,15.617905,14.12581,4.275530078397999,-2.5751023549627794
55.377907597170164,22.56737336682512,2.369130459184155,71.60715,14.196636,14.750007,13.504134,-9.049227128816375,-16.65753461926049
55.10781221754333,22.524561501998473,1.829074696659897,46.599026,14.627807,15.133422,13.971409,17.363499585890075,-10.011707729040717
56.69497966415956,22.715087978665466,1.0511410109337564,23.110039,15.432673,15.981996,14.738886,8.462681496239767,-11.194076943639523
56.3219502922251,22.294668166345176,2.0442614323413735,28.542147,15.79882,16.56207,14.952792,14.88960246946683,-5.696337912242854
56.44145126251092,22.358450687175647,0.42407311139340215,10.347907,14.579867,15.208164,13.831321,4.536796775271933,-1.3465034165037726
55.20590938347511,22.73826510020994,1.5016434054250503,30.850471,14.942616,15.494336,14.251474,20.988581202470332,-3.292354073190446
56.06001694207314,23.03738719543016,1.1364082842268124,13.500418,16.016607,16.687632,15.2271805,8.304991615626957,-7.132621716236993
56.251041556350344,22.878247833080245,0.7249978137279454,11.9084,16.147682,16.616201,15.516167,5.010711727896821,-4.557803613901623
56.39410230383824,22.375491604223345,3.224975938543128,41.190975,16.419449,17.549734,15.37582,-7.042803033583264,3.1316800940743716
56.234896790107356,22.437436504292222,1.1358329015010231,16.868355,15.462877,16.014332,14.760569,1.9635438696619532,-9.93383288436214
55.273022219573384,22.653124217106026,0.7770700636437433,19.853317,13.976398,14.356388,13.429765,9.993022349316165,0.9540233233943972
55.21262079303518,22.63371196836934,0.6175574982837642,12.294407,14.986183,15.343046,14.458617,4.706242881462048,0.4892950204280478
56.534980547636394,22.287020708933344,0.6581856565424378,14.787821,15.194404,15.537441,14.680873,3.22488816892339,4.024158678460654
55.34076212441249,22.60023014724135,0.9366623926200038,14.701226,16.01406,16.534746,15.345019,7.353348883456531,-12.419154347326483
56.487449008039434,23.02458798963941,7.37474182960105,59.3168,16.534473,18.2664,15.254718,20.708824563132808,-46.42941978082222
55.22727936423429,22.62471840151385,7.453759153263628,167.67987,12.943647,13.6962595,12.115298,-31.96660294378045,-4.143581906861964
56.243218651986965,22.754094519252103,1.016393616259094,24.624163,12.757926,13.199647,12.14395,-4.5606378231595786,-10.9772652793235
55.37063667861301,22.60022586426022,1.0406792457463907,35.462696,13.022376,13.3629675,12.511131,-0.7898695313556511,-6.708840705406397
56.75198892422931,22.84705340224066,1.5981972632979045,20.533148,16.352682,17.083889,15.53157,4.237083741604383,-9.017067796098779
55.21831353423126,22.62886129335075,0.9438244934824153,18.078808,15.076044,15.486583,14.500115,-3.26399100189779,-4.3179396156357885
55.37353496200418,22.598653918468695,2.849616307842628,17.435753,17.62271,18.774511,16.509388,14.29261155408281,-24.848585063051296
55.07101984274574,22.781649339343943,2.819092078767943,13.928369,17.784746,19.306957,16.569998,14.153062665594017,-16.6592939027914
56.04232169546486,22.813379421369966,2.3469930134327797,68.69452,13.124903,13.61773,12.476619,26.929494329712814,-5.953096324506027
56.769365862316796,22.618565277756367,6.0965909575073525,24.52471,18.145105,19.858444,16.867336,-54.019998311814135,-59.91437342866217
55.1282322622009,22.332614724053407,4.6665640990615955,94.23258,9.96994,10.334187,9.470797,14.795984766413733,-6.354616038256198
55.007924854168905,22.558427061947796,0.9915135275151208,22.314674,14.644151,15.085137,14.040909,9.156894808650195,-8.959328953020766
55.33583819337942,22.619587221415465,1.9453072572778884,15.54086,17.166931,18.227661,16.140554,-0.1350150548295277,-8.070846013201503
56.068555124009656,23.05112054869926,1.3185265926822858,11.034699,17.094927,18.02608,16.125599,5.671190705886871,-7.73398585884228
56.763341097729494,22.61494212216285,0.6761274804724761,11.512692,15.774282,16.215357,15.170352,1.7869685405893394,-3.238480930545598
56.44088581410897,22.344285736523183,2.61590131014349,64.84924,12.320837,12.6946945,11.784486,-0.003966386163904989,-21.21051751200681
56.3973851047373,22.824517810309157,1.3561952366398526,38.950287,14.167877,14.697524,13.47925,2.953292495545155,-10.214046374338055
55.00224459563604,22.389190251463454,0.8700546798446412,22.33522,14.913206,15.420579,14.253013,5.304794409742673,-3.4600266897515963
56.287834709838165,22.898490039146118,0.7342478904115322,20.840105,14.826358,15.2245655,14.259687,4.716310588049214,-4.329811818932242
55.95039547664897,22.70533740545623,6.335934945068355,17.089308,19.075275,20.925934,17.66783,-14.769373899259278,-8.067886437555822
55.35561238024415,22.548732441325306,7.287252085661502,120.65205,15.334373,16.725481,14.170875,21.064843093783132,-44.734370720644094
55.32089224677853,22.56352442637728,0.9129624701618884,17.915405,15.053833,15.5658245,14.394557,0.007205673191086337,-13.09965093610577
56.78457935445332,22.55273302166266,3.7265005667970255,10.1333275,18.909119,21.200548,17.530233,-11.968990887392081,-11.463885213830476
56.185819458858404,22.99836731629705,1.2234650961954114,23.570715,15.595132,16.301468,14.771716,5.88877380937951,-9.776260808517605
